# ACTS Test Suite Generation: Tue Jan 25 14:29:46 EST 2022
#  '*' represents don't care value 
# Degree of interaction coverage: 2
# Number of parameters: 13
# Maximum number of values per parameter: 41
# Number of configurations: 676
age,workclass,education,education_num,marital_status,occupation,relationship,race,sex,capital_gain,capital_loss,hours_per_week,native_country
5,Private,10th,0,Separated,Adm-clerical,Not-in-family,Amer-Indian-Eskimo,Male,2,7,3,Yugoslavia
7,Federal-gov,1st-4th,6,Married-spouse-absent,Exec-managerial,Own-child,Other,Male,4,4,0,Yugoslavia
0,Private,Preschool,5,Never-married,Adm-clerical,Husband,Amer-Indian-Eskimo,Female,3,4,7,Yugoslavia
3,Never-worked,12th,4,Divorced,Other-service,Own-child,Asian-Pac-Islander,Male,4,5,4,Yugoslavia
7,State-gov,Bachelors,0,Never-married,Handlers-cleaners,Not-in-family,Asian-Pac-Islander,Male,0,0,6,Peru
2,Federal-gov,HS-grad,1,Married-spouse-absent,Prof-specialty,Husband,Other,Female,3,4,0,Peru
3,Local-gov,11th,4,Separated,Other-service,Own-child,Black,Female,4,5,1,Peru
4,Self-emp-inc,Masters,6,Married-AF-spouse,Sales,Unmarried,Amer-Indian-Eskimo,Female,1,6,2,Peru
5,Without-pay,9th,5,Widowed,Craft-repair,Other-relative,Black,Male,2,7,3,Peru
6,Never-worked,Some-college,2,Divorced,Transport-moving,Wife,Black,Female,3,1,5,Peru
0,Self-emp-not-inc,Assoc-acdm,3,Married-civ-spouse,Farming-fishing,Wife,Asian-Pac-Islander,Female,4,3,7,Peru
1,Private,Assoc-voc,5,Separated,Machine-op-inspct,Other-relative,Amer-Indian-Eskimo,Male,3,2,4,Peru
7,Self-emp-not-inc,7th-8th,5,Widowed,Tech-support,Wife,Amer-Indian-Eskimo,Male,1,0,6,Peru
4,Federal-gov,Doctorate,1,Married-spouse-absent,Protective-serv,Own-child,Black,Male,3,6,6,Peru
5,State-gov,Prof-school,4,Widowed,Armed-Forces,Not-in-family,Other,Female,3,6,7,Peru
7,Local-gov,5th-6th,4,Married-spouse-absent,Priv-house-serv,Husband,Asian-Pac-Islander,Female,1,5,0,Peru
4,Self-emp-inc,10th,2,Married-spouse-absent,Adm-clerical,Husband,Asian-Pac-Islander,Male,2,2,4,Peru
0,Federal-gov,1st-4th,3,Married-spouse-absent,Exec-managerial,Unmarried,Black,Male,3,1,6,Peru
2,Federal-gov,Preschool,3,Divorced,Tech-support,Not-in-family,Other,Male,4,1,7,Peru
2,Self-emp-not-inc,12th,6,Married-spouse-absent,Exec-managerial,Husband,Asian-Pac-Islander,Male,2,7,6,Peru
2,Federal-gov,Bachelors,0,Never-married,Handlers-cleaners,Own-child,Asian-Pac-Islander,Male,0,0,6,Outlying-US(Guam-USVI-etc)
3,State-gov,HS-grad,1,Married-spouse-absent,Prof-specialty,Not-in-family,Other,Female,3,4,0,Outlying-US(Guam-USVI-etc)
4,Self-emp-not-inc,11th,4,Separated,Other-service,Husband,Black,Female,4,5,1,Outlying-US(Guam-USVI-etc)
7,Private,Masters,6,Married-AF-spouse,Sales,Wife,Amer-Indian-Eskimo,Male,1,6,2,Outlying-US(Guam-USVI-etc)
0,Local-gov,9th,5,Widowed,Craft-repair,Unmarried,Amer-Indian-Eskimo,Female,2,7,3,Outlying-US(Guam-USVI-etc)
1,Self-emp-inc,Some-college,2,Divorced,Transport-moving,Other-relative,Black,Female,1,1,5,Outlying-US(Guam-USVI-etc)
5,Without-pay,Assoc-acdm,3,Married-civ-spouse,Farming-fishing,Wife,Other,Female,3,3,7,Outlying-US(Guam-USVI-etc)
6,Never-worked,Assoc-voc,5,Married-AF-spouse,Machine-op-inspct,Unmarried,Amer-Indian-Eskimo,Female,4,2,4,Outlying-US(Guam-USVI-etc)
4,State-gov,7th-8th,5,Divorced,Tech-support,Husband,Black,Female,4,5,2,Outlying-US(Guam-USVI-etc)
5,Federal-gov,Doctorate,6,Married-AF-spouse,Protective-serv,Other-relative,Amer-Indian-Eskimo,Female,1,4,2,Outlying-US(Guam-USVI-etc)
6,Without-pay,Prof-school,4,Separated,Armed-Forces,Own-child,Black,Female,4,6,6,Outlying-US(Guam-USVI-etc)
1,Self-emp-not-inc,5th-6th,1,Married-spouse-absent,Priv-house-serv,Wife,Other,Female,1,3,5,Outlying-US(Guam-USVI-etc)
3,Self-emp-inc,10th,2,Married-AF-spouse,Adm-clerical,Other-relative,Other,Male,1,1,7,Outlying-US(Guam-USVI-etc)
5,Without-pay,1st-4th,6,Never-married,Exec-managerial,Husband,Black,Male,2,6,7,Outlying-US(Guam-USVI-etc)
2,Self-emp-not-inc,Preschool,2,Separated,Other-service,Unmarried,Black,Female,3,2,7,Outlying-US(Guam-USVI-etc)
4,Never-worked,12th,4,Never-married,Exec-managerial,Not-in-family,Asian-Pac-Islander,Female,1,4,1,Outlying-US(Guam-USVI-etc)
7,State-gov,Bachelors,0,Never-married,Handlers-cleaners,Not-in-family,Asian-Pac-Islander,Male,0,0,6,Scotland
2,Federal-gov,HS-grad,1,Married-spouse-absent,Prof-specialty,Husband,Other,Female,3,4,0,Scotland
3,Local-gov,11th,4,Separated,Other-service,Own-child,Black,Female,4,5,1,Scotland
4,Self-emp-inc,Masters,6,Married-AF-spouse,Sales,Unmarried,Amer-Indian-Eskimo,Female,1,6,2,Scotland
5,Without-pay,9th,5,Widowed,Craft-repair,Other-relative,Other,Male,2,7,3,Scotland
6,Never-worked,Some-college,2,Divorced,Transport-moving,Wife,Amer-Indian-Eskimo,Male,4,1,5,Scotland
0,Self-emp-not-inc,Assoc-acdm,3,Married-civ-spouse,Farming-fishing,Husband,Amer-Indian-Eskimo,Female,2,3,7,Scotland
1,Private,Assoc-voc,3,Divorced,Machine-op-inspct,Own-child,Asian-Pac-Islander,Female,4,2,4,Scotland
6,Private,7th-8th,4,Married-spouse-absent,Tech-support,Unmarried,Other,Male,2,5,4,Scotland
5,Self-emp-inc,Doctorate,4,Married-AF-spouse,Protective-serv,Wife,Other,Female,4,3,7,Scotland
6,State-gov,Prof-school,4,Never-married,Armed-Forces,Not-in-family,Other,Female,1,4,4,Scotland
3,Self-emp-inc,5th-6th,1,Married-AF-spouse,Priv-house-serv,Own-child,Black,Female,4,1,4,Scotland
5,Federal-gov,10th,1,Married-AF-spouse,Adm-clerical,Own-child,Black,Male,1,3,4,Scotland
3,Never-worked,1st-4th,5,Married-civ-spouse,Exec-managerial,Wife,Other,Male,4,1,4,Scotland
5,State-gov,Preschool,5,Married-civ-spouse,Transport-moving,Other-relative,Asian-Pac-Islander,Female,4,4,3,Scotland
0,Local-gov,12th,3,Married-civ-spouse,Transport-moving,Own-child,Black,Female,4,3,1,Scotland
2,Federal-gov,Bachelors,0,Never-married,Handlers-cleaners,Own-child,Asian-Pac-Islander,Male,0,0,6,Trinadad&Tobago
3,State-gov,HS-grad,1,Married-spouse-absent,Prof-specialty,Not-in-family,Other,Female,3,4,0,Trinadad&Tobago
4,Self-emp-not-inc,11th,4,Separated,Other-service,Husband,Black,Female,4,5,1,Trinadad&Tobago
7,Private,Masters,6,Married-AF-spouse,Sales,Wife,Amer-Indian-Eskimo,Male,1,6,2,Trinadad&Tobago
0,Local-gov,9th,5,Widowed,Craft-repair,Unmarried,Amer-Indian-Eskimo,Male,2,7,3,Trinadad&Tobago
1,Self-emp-inc,Some-college,2,Divorced,Transport-moving,Other-relative,Asian-Pac-Islander,Female,3,1,5,Trinadad&Tobago
5,Without-pay,Assoc-acdm,3,Married-civ-spouse,Farming-fishing,Wife,Black,Male,4,3,7,Trinadad&Tobago
6,Never-worked,Assoc-voc,0,Married-AF-spouse,Machine-op-inspct,Other-relative,Other,Male,4,2,4,Trinadad&Tobago
2,Federal-gov,7th-8th,4,Never-married,Tech-support,Wife,Black,Female,4,0,1,Trinadad&Tobago
1,State-gov,Doctorate,5,Widowed,Protective-serv,Other-relative,Black,Male,2,2,5,Trinadad&Tobago
6,Local-gov,Prof-school,6,Married-AF-spouse,Armed-Forces,Own-child,Amer-Indian-Eskimo,Female,2,3,1,Trinadad&Tobago
1,Private,5th-6th,2,Married-civ-spouse,Priv-house-serv,Own-child,Other,Female,2,7,7,Trinadad&Tobago
6,Self-emp-inc,10th,2,Married-AF-spouse,Adm-clerical,Other-relative,Amer-Indian-Eskimo,Male,1,2,4,Trinadad&Tobago
1,State-gov,1st-4th,6,Divorced,Exec-managerial,Wife,Other,Female,3,5,2,Trinadad&Tobago
6,Self-emp-not-inc,Preschool,5,Widowed,Sales,Husband,Black,Male,2,1,0,Trinadad&Tobago
4,Federal-gov,12th,4,Married-spouse-absent,Adm-clerical,Wife,Other,Male,4,2,3,Trinadad&Tobago
7,State-gov,Bachelors,0,Never-married,Handlers-cleaners,Not-in-family,Asian-Pac-Islander,Male,0,0,6,Greece
2,Federal-gov,HS-grad,1,Married-spouse-absent,Prof-specialty,Husband,Other,Female,3,4,0,Greece
3,Local-gov,11th,4,Separated,Other-service,Own-child,Black,Female,4,5,1,Greece
4,Self-emp-inc,Masters,6,Married-AF-spouse,Sales,Unmarried,Amer-Indian-Eskimo,Male,1,6,2,Greece
5,Without-pay,9th,5,Widowed,Craft-repair,Other-relative,Amer-Indian-Eskimo,Female,2,7,3,Greece
6,Never-worked,Some-college,2,Divorced,Transport-moving,Wife,Asian-Pac-Islander,Female,2,1,5,Greece
0,Self-emp-not-inc,Assoc-acdm,3,Married-civ-spouse,Farming-fishing,Not-in-family,Other,Male,1,3,7,Greece
1,Private,Assoc-voc,4,Married-civ-spouse,Machine-op-inspct,Wife,Other,Male,4,2,4,Greece
7,Self-emp-not-inc,7th-8th,2,Separated,Tech-support,Unmarried,Black,Male,1,6,6,Greece
6,Without-pay,Doctorate,4,Never-married,Protective-serv,Wife,Other,Female,3,4,6,Greece
4,Self-emp-not-inc,Prof-school,3,Widowed,Armed-Forces,Wife,Black,Male,2,3,7,Greece
4,Self-emp-inc,5th-6th,4,Married-civ-spouse,Priv-house-serv,Husband,Other,Male,2,7,5,Greece
1,Local-gov,10th,6,Married-spouse-absent,Adm-clerical,Other-relative,Black,Female,3,0,3,Greece
7,Federal-gov,1st-4th,4,Never-married,Exec-managerial,Husband,Black,Female,3,2,2,Greece
6,Local-gov,Preschool,0,Married-spouse-absent,Protective-serv,Not-in-family,Amer-Indian-Eskimo,Female,1,2,1,Greece
2,Self-emp-not-inc,12th,5,Married-AF-spouse,Protective-serv,Other-relative,Asian-Pac-Islander,Male,1,1,2,Greece
2,Federal-gov,Bachelors,0,Never-married,Handlers-cleaners,Own-child,Asian-Pac-Islander,Male,0,0,6,Nicaragua
3,State-gov,HS-grad,1,Married-spouse-absent,Prof-specialty,Not-in-family,Other,Female,3,4,0,Nicaragua
4,Self-emp-not-inc,11th,4,Separated,Other-service,Husband,Black,Female,4,5,1,Nicaragua
7,Private,Masters,6,Married-AF-spouse,Sales,Wife,Amer-Indian-Eskimo,Male,1,6,2,Nicaragua
0,Local-gov,9th,5,Widowed,Craft-repair,Unmarried,Other,Male,2,7,3,Nicaragua
1,Self-emp-inc,Some-college,2,Divorced,Transport-moving,Other-relative,Amer-Indian-Eskimo,Female,2,1,5,Nicaragua
5,Without-pay,Assoc-acdm,3,Married-civ-spouse,Farming-fishing,Not-in-family,Other,Male,4,3,7,Nicaragua
6,Never-worked,Assoc-voc,3,Married-civ-spouse,Machine-op-inspct,Husband,Asian-Pac-Islander,Male,3,2,4,Nicaragua
6,Self-emp-inc,7th-8th,3,Separated,Tech-support,Not-in-family,Other,Male,3,4,5,Nicaragua
3,Self-emp-not-inc,Doctorate,6,Married-spouse-absent,Protective-serv,Not-in-family,Other,Female,4,7,3,Nicaragua
0,Self-emp-inc,Prof-school,0,Married-spouse-absent,Armed-Forces,Husband,Amer-Indian-Eskimo,Female,1,6,4,Nicaragua
0,Self-emp-inc,5th-6th,3,Married-spouse-absent,Priv-house-serv,Own-child,Black,Male,3,5,6,Nicaragua
0,Self-emp-not-inc,10th,5,Married-spouse-absent,Adm-clerical,Husband,Amer-Indian-Eskimo,Male,4,0,5,Nicaragua
1,Local-gov,1st-4th,1,Widowed,Exec-managerial,Own-child,Black,Female,3,7,5,Nicaragua
7,Local-gov,Preschool,3,Married-civ-spouse,Exec-managerial,Husband,Other,Male,1,4,1,Nicaragua
5,Without-pay,12th,2,Widowed,Armed-Forces,Other-relative,Black,Female,4,0,1,Nicaragua
7,State-gov,Bachelors,0,Never-married,Handlers-cleaners,Not-in-family,Asian-Pac-Islander,Male,0,0,6,Vietnam
2,Federal-gov,HS-grad,1,Married-spouse-absent,Prof-specialty,Husband,Other,Female,3,4,0,Vietnam
3,Local-gov,11th,4,Separated,Other-service,Own-child,Black,Male,4,5,1,Vietnam
4,Self-emp-inc,Masters,6,Married-AF-spouse,Sales,Unmarried,Amer-Indian-Eskimo,Female,1,6,2,Vietnam
5,Without-pay,9th,5,Widowed,Craft-repair,Other-relative,Amer-Indian-Eskimo,Male,2,7,3,Vietnam
6,Never-worked,Some-college,2,Divorced,Transport-moving,Wife,Black,Male,3,1,5,Vietnam
0,Self-emp-not-inc,Assoc-acdm,3,Married-civ-spouse,Farming-fishing,Wife,Other,Female,2,3,7,Vietnam
1,Private,Assoc-voc,2,Never-married,Machine-op-inspct,Wife,Other,Female,4,2,4,Vietnam
7,Federal-gov,7th-8th,1,Divorced,Tech-support,Not-in-family,Other,Female,1,5,4,Vietnam
1,Self-emp-inc,Doctorate,2,Married-AF-spouse,Protective-serv,Not-in-family,Other,Male,1,3,4,Vietnam
4,Self-emp-not-inc,Prof-school,0,Divorced,Armed-Forces,Husband,Other,Male,3,4,1,Vietnam
1,Federal-gov,5th-6th,0,Widowed,Priv-house-serv,Wife,Black,Female,2,7,1,Vietnam
0,Never-worked,10th,3,Married-AF-spouse,Adm-clerical,Not-in-family,Black,Female,1,7,2,Vietnam
4,Self-emp-inc,1st-4th,5,Divorced,Exec-managerial,Wife,Asian-Pac-Islander,Male,4,2,2,Vietnam
0,Local-gov,Preschool,3,Widowed,Other-service,Other-relative,Amer-Indian-Eskimo,Male,2,5,0,Vietnam
3,State-gov,12th,4,Divorced,Farming-fishing,Unmarried,Other,Male,2,3,1,Vietnam
2,Federal-gov,Bachelors,0,Never-married,Handlers-cleaners,Own-child,Asian-Pac-Islander,Male,0,0,6,Hong
3,State-gov,HS-grad,1,Married-spouse-absent,Prof-specialty,Not-in-family,Other,Female,3,4,0,Hong
4,Self-emp-not-inc,11th,4,Separated,Other-service,Husband,Black,Female,4,5,1,Hong
7,Private,Masters,6,Married-AF-spouse,Sales,Wife,Amer-Indian-Eskimo,Female,1,6,2,Hong
0,Local-gov,9th,5,Widowed,Craft-repair,Unmarried,Amer-Indian-Eskimo,Male,2,7,3,Hong
1,Self-emp-inc,Some-college,2,Divorced,Transport-moving,Other-relative,Other,Female,3,1,5,Hong
5,Without-pay,Assoc-acdm,3,Married-civ-spouse,Farming-fishing,Unmarried,Black,Female,1,3,7,Hong
6,Never-worked,Assoc-voc,6,Divorced,Machine-op-inspct,Other-relative,Black,Male,1,2,4,Hong
6,Without-pay,7th-8th,5,Married-spouse-absent,Tech-support,Other-relative,Other,Female,1,5,0,Hong
0,Local-gov,Doctorate,2,Never-married,Protective-serv,Husband,Asian-Pac-Islander,Female,4,4,3,Hong
7,Self-emp-not-inc,Prof-school,3,Divorced,Armed-Forces,Not-in-family,Asian-Pac-Islander,Male,3,3,5,Hong
7,Local-gov,5th-6th,1,Married-AF-spouse,Priv-house-serv,Own-child,Asian-Pac-Islander,Female,3,6,6,Hong
1,Self-emp-not-inc,10th,1,Married-AF-spouse,Adm-clerical,Not-in-family,Asian-Pac-Islander,Female,4,7,6,Hong
0,Never-worked,1st-4th,6,Married-spouse-absent,Exec-managerial,Own-child,Black,Male,3,0,3,Hong
7,Federal-gov,Preschool,5,Widowed,Farming-fishing,Not-in-family,Asian-Pac-Islander,Female,1,7,4,Hong
5,Local-gov,12th,2,Separated,Protective-serv,Own-child,Other,Male,3,5,3,Hong
7,State-gov,Bachelors,0,Never-married,Handlers-cleaners,Not-in-family,Asian-Pac-Islander,Male,0,0,6,Ireland
2,Federal-gov,HS-grad,1,Married-spouse-absent,Prof-specialty,Husband,Other,Female,3,4,0,Ireland
3,Local-gov,11th,4,Separated,Other-service,Own-child,Black,Female,4,5,1,Ireland
4,Self-emp-inc,Masters,6,Married-AF-spouse,Sales,Unmarried,Amer-Indian-Eskimo,Male,1,6,2,Ireland
5,Without-pay,9th,5,Widowed,Craft-repair,Other-relative,Amer-Indian-Eskimo,Female,2,7,3,Ireland
6,Never-worked,Some-college,2,Divorced,Transport-moving,Wife,Asian-Pac-Islander,Male,4,1,5,Ireland
0,Self-emp-not-inc,Assoc-acdm,3,Married-civ-spouse,Farming-fishing,Own-child,Asian-Pac-Islander,Female,4,3,7,Ireland
1,Private,Assoc-voc,1,Separated,Machine-op-inspct,Wife,Amer-Indian-Eskimo,Male,4,2,4,Ireland
7,State-gov,7th-8th,0,Separated,Tech-support,Wife,Amer-Indian-Eskimo,Male,0,0,7,Ireland
4,Private,Doctorate,4,Married-civ-spouse,Protective-serv,Not-in-family,Asian-Pac-Islander,Male,2,0,3,Ireland
0,Never-worked,Prof-school,1,Never-married,Armed-Forces,Husband,Amer-Indian-Eskimo,Female,3,3,2,Ireland
7,Self-emp-inc,5th-6th,5,Divorced,Priv-house-serv,Wife,Amer-Indian-Eskimo,Male,1,6,3,Ireland
2,Without-pay,10th,2,Widowed,Adm-clerical,Unmarried,Other,Female,4,5,1,Ireland
1,Self-emp-inc,1st-4th,0,Married-civ-spouse,Exec-managerial,Unmarried,Amer-Indian-Eskimo,Female,4,2,4,Ireland
7,Without-pay,Preschool,0,Married-AF-spouse,Adm-clerical,Wife,Other,Male,1,7,0,Ireland
0,Private,12th,0,Never-married,Exec-managerial,Unmarried,Amer-Indian-Eskimo,Female,4,7,1,Ireland
2,Federal-gov,Bachelors,0,Never-married,Handlers-cleaners,Own-child,Asian-Pac-Islander,Male,0,0,6,Hungary
3,State-gov,HS-grad,1,Married-spouse-absent,Prof-specialty,Not-in-family,Other,Female,3,4,0,Hungary
4,Self-emp-not-inc,11th,4,Separated,Other-service,Husband,Black,Female,4,5,1,Hungary
7,Private,Masters,6,Married-AF-spouse,Sales,Wife,Amer-Indian-Eskimo,Female,1,6,2,Hungary
0,Local-gov,9th,5,Widowed,Craft-repair,Unmarried,Other,Male,2,7,3,Hungary
1,Self-emp-inc,Some-college,2,Divorced,Transport-moving,Other-relative,Amer-Indian-Eskimo,Male,2,1,5,Hungary
5,Without-pay,Assoc-acdm,3,Married-civ-spouse,Farming-fishing,Not-in-family,Other,Female,1,3,7,Hungary
6,Never-worked,Assoc-voc,0,Divorced,Machine-op-inspct,Own-child,Asian-Pac-Islander,Male,3,2,4,Hungary
2,Never-worked,7th-8th,5,Married-civ-spouse,Tech-support,Other-relative,Amer-Indian-Eskimo,Male,2,7,7,Hungary
4,Never-worked,Doctorate,0,Divorced,Protective-serv,Husband,Amer-Indian-Eskimo,Female,1,1,6,Hungary
6,Never-worked,Prof-school,2,Married-AF-spouse,Armed-Forces,Own-child,Black,Male,3,5,4,Hungary
1,Private,5th-6th,3,Separated,Priv-house-serv,Unmarried,Black,Female,4,5,0,Hungary
6,Local-gov,10th,3,Married-spouse-absent,Adm-clerical,Own-child,Other,Female,3,5,3,Hungary
3,State-gov,1st-4th,4,Separated,Exec-managerial,Wife,Black,Male,1,1,3,Hungary
6,Self-emp-inc,Preschool,6,Married-AF-spouse,Machine-op-inspct,Own-child,Amer-Indian-Eskimo,Female,3,0,0,Hungary
0,Without-pay,12th,6,Separated,Machine-op-inspct,Wife,Other,Male,3,3,0,Hungary
7,State-gov,Bachelors,0,Never-married,Handlers-cleaners,Not-in-family,Asian-Pac-Islander,Male,0,0,6,Holand-Netherlands
2,Federal-gov,HS-grad,1,Married-spouse-absent,Prof-specialty,Husband,Other,Female,3,4,0,Holand-Netherlands
3,Local-gov,11th,4,Separated,Other-service,Own-child,Black,Male,4,5,1,Holand-Netherlands
4,Self-emp-inc,Masters,6,Married-AF-spouse,Sales,Unmarried,Amer-Indian-Eskimo,Male,1,6,2,Holand-Netherlands
5,Without-pay,9th,5,Widowed,Craft-repair,Other-relative,Asian-Pac-Islander,Female,2,7,3,Holand-Netherlands
6,Never-worked,Some-college,2,Divorced,Transport-moving,Wife,Amer-Indian-Eskimo,Female,1,1,5,Holand-Netherlands
0,Self-emp-not-inc,Assoc-acdm,3,Married-civ-spouse,Farming-fishing,Husband,Black,Male,4,3,7,Holand-Netherlands
1,Private,Assoc-voc,4,Divorced,Machine-op-inspct,Own-child,Asian-Pac-Islander,Female,3,2,4,Holand-Netherlands
4,State-gov,7th-8th,6,Married-spouse-absent,Tech-support,Wife,Asian-Pac-Islander,Male,3,2,6,Holand-Netherlands
7,State-gov,Doctorate,5,Married-spouse-absent,Protective-serv,Not-in-family,Asian-Pac-Islander,Female,1,6,7,Holand-Netherlands
4,Without-pay,Prof-school,5,Married-AF-spouse,Armed-Forces,Own-child,Asian-Pac-Islander,Female,4,2,6,Holand-Netherlands
3,Self-emp-not-inc,5th-6th,5,Married-civ-spouse,Priv-house-serv,Own-child,Black,Female,2,5,3,Holand-Netherlands
6,Private,10th,1,Separated,Adm-clerical,Own-child,Black,Female,1,7,1,Holand-Netherlands
1,Without-pay,1st-4th,6,Married-civ-spouse,Exec-managerial,Unmarried,Other,Male,3,0,3,Holand-Netherlands
0,Self-emp-not-inc,Preschool,0,Separated,Handlers-cleaners,Husband,Amer-Indian-Eskimo,Female,2,3,7,Holand-Netherlands
5,Never-worked,12th,0,Separated,Craft-repair,Husband,Other,Female,3,1,2,Holand-Netherlands
3,Without-pay,Assoc-voc,5,Married-civ-spouse,Transport-moving,Wife,Amer-Indian-Eskimo,Male,0,0,3,Cuba
7,State-gov,Assoc-voc,4,Married-civ-spouse,Craft-repair,Husband,Amer-Indian-Eskimo,Female,0,0,0,Jamaica
5,Self-emp-inc,5th-6th,1,Divorced,Priv-house-serv,Other-relative,Other,Female,0,0,2,India
0,Self-emp-not-inc,Masters,5,Married-civ-spouse,Machine-op-inspct,Unmarried,Amer-Indian-Eskimo,Male,0,0,7,Mexico
1,Without-pay,7th-8th,0,Married-spouse-absent,Tech-support,Wife,Other,Female,0,0,0,South
6,Federal-gov,Preschool,1,Married-AF-spouse,Transport-moving,Husband,Asian-Pac-Islander,Male,0,0,4,Puerto-Rico
5,Federal-gov,10th,2,Married-spouse-absent,Priv-house-serv,Husband,Asian-Pac-Islander,Female,0,0,5,Honduras
2,State-gov,Bachelors,1,Divorced,Adm-clerical,Husband,White,Male,0,0,0,United-States
3,Federal-gov,HS-grad,2,Married-spouse-absent,Exec-managerial,Wife,White,Male,0,0,1,United-States
6,Local-gov,11th,3,Separated,Prof-specialty,Unmarried,White,Female,0,0,2,United-States
7,Without-pay,Masters,6,Widowed,Other-service,Wife,White,Male,0,0,4,United-States
4,Never-worked,Some-college,1,Married-AF-spouse,Craft-repair,Wife,White,Male,0,0,7,United-States
5,Self-emp-not-inc,Assoc-acdm,3,Married-civ-spouse,Transport-moving,Wife,White,Male,0,0,1,United-States
2,Federal-gov,Assoc-voc,2,Never-married,Farming-fishing,Wife,White,Male,0,0,7,United-States
4,Without-pay,Doctorate,3,Never-married,Tech-support,Wife,White,Female,0,0,1,United-States
5,Local-gov,Prof-school,3,Divorced,Protective-serv,Husband,White,Female,0,0,2,United-States
2,Federal-gov,10th,0,Widowed,Priv-house-serv,Wife,White,Male,0,0,3,United-States
0,Self-emp-not-inc,1st-4th,0,Widowed,Craft-repair,Wife,White,Female,0,0,2,United-States
6,Self-emp-not-inc,Preschool,6,Never-married,Other-service,Own-child,White,Male,0,0,5,United-States
6,Self-emp-not-inc,Masters,1,Married-spouse-absent,Prof-specialty,Not-in-family,Asian-Pac-Islander,Male,3,0,0,Trinadad&Tobago
