# ACTS Test Suite Generation: Tue Jan 25 16:13:54 EST 2022
#  '*' represents don't care value 
# Degree of interaction coverage: 2
# Number of parameters: 13
# Maximum number of values per parameter: 41
# Number of configurations: 676
age,workclass,education,education_num,marital_status,occupation,relationship,race,sex,capital_gain,capital_loss,hours_per_week,native_country
2,Self-emp-inc,Prof-school,4,Divorced,Armed-Forces,Unmarried,Amer-Indian-Eskimo,Female,1,2,3,Yugoslavia
3,Self-emp-not-inc,5th-6th,0,Widowed,Priv-house-serv,Unmarried,Asian-Pac-Islander,Male,3,5,4,Yugoslavia
4,Federal-gov,10th,6,Divorced,Adm-clerical,Own-child,Other,Male,0,0,3,Yugoslavia
0,State-gov,Preschool,5,Never-married,Exec-managerial,Husband,Amer-Indian-Eskimo,Female,3,2,4,Yugoslavia
3,Without-pay,12th,4,Divorced,Other-service,Own-child,Asian-Pac-Islander,Male,4,7,5,Yugoslavia
4,Self-emp-not-inc,1st-4th,5,Married-civ-spouse,Adm-clerical,Husband,Asian-Pac-Islander,Female,2,5,3,Yugoslavia
7,Federal-gov,Bachelors,2,Widowed,Handlers-cleaners,Not-in-family,Black,Female,0,0,4,Peru
2,Without-pay,HS-grad,4,Divorced,Prof-specialty,Wife,Asian-Pac-Islander,Male,3,1,7,Peru
3,State-gov,11th,5,Married-spouse-absent,Other-service,Own-child,Other,Female,1,2,0,Peru
4,Private,Masters,6,Separated,Sales,Unmarried,Amer-Indian-Eskimo,Male,2,3,1,Peru
5,Local-gov,9th,0,Married-AF-spouse,Transport-moving,Other-relative,Amer-Indian-Eskimo,Female,4,4,2,Peru
6,Self-emp-inc,Some-college,3,Never-married,Farming-fishing,Husband,Other,Male,3,6,3,Peru
0,Self-emp-not-inc,Assoc-acdm,1,Married-civ-spouse,Machine-op-inspct,Unmarried,Asian-Pac-Islander,Male,1,7,5,Peru
1,Without-pay,7th-8th,6,Widowed,Tech-support,Other-relative,Amer-Indian-Eskimo,Male,1,5,6,Peru
6,Federal-gov,Doctorate,6,Married-civ-spouse,Craft-repair,Husband,Other,Male,1,6,6,Peru
6,Without-pay,Assoc-voc,6,Married-spouse-absent,Protective-serv,Husband,Amer-Indian-Eskimo,Female,4,7,1,Peru
5,Federal-gov,Prof-school,4,Married-civ-spouse,Armed-Forces,Wife,Black,Male,1,0,0,Peru
4,Self-emp-inc,5th-6th,5,Widowed,Priv-house-serv,Other-relative,Asian-Pac-Islander,Male,1,4,4,Peru
3,Federal-gov,10th,3,Separated,Adm-clerical,Husband,Amer-Indian-Eskimo,Male,4,1,6,Peru
2,Local-gov,Preschool,3,Divorced,Exec-managerial,Not-in-family,Other,Male,4,3,1,Peru
2,Private,12th,6,Married-spouse-absent,Exec-managerial,Husband,Asian-Pac-Islander,Male,2,1,7,Peru
1,Private,1st-4th,0,Divorced,Transport-moving,Wife,Other,Female,3,2,7,Peru
2,Federal-gov,Bachelors,2,Divorced,Handlers-cleaners,Not-in-family,Black,Female,0,0,4,Outlying-US(Guam-USVI-etc)
3,Without-pay,HS-grad,4,Widowed,Prof-specialty,Wife,Asian-Pac-Islander,Male,3,1,7,Outlying-US(Guam-USVI-etc)
4,State-gov,11th,5,Never-married,Other-service,Own-child,Other,Female,1,2,0,Outlying-US(Guam-USVI-etc)
7,Private,Masters,6,Married-civ-spouse,Sales,Unmarried,Amer-Indian-Eskimo,Female,2,3,1,Outlying-US(Guam-USVI-etc)
0,Local-gov,9th,0,Married-spouse-absent,Transport-moving,Other-relative,Other,Female,4,4,2,Outlying-US(Guam-USVI-etc)
1,Self-emp-inc,Some-college,3,Separated,Farming-fishing,Husband,Other,Female,1,6,3,Outlying-US(Guam-USVI-etc)
5,Self-emp-not-inc,Assoc-acdm,1,Married-AF-spouse,Machine-op-inspct,Own-child,Black,Male,2,7,5,Outlying-US(Guam-USVI-etc)
6,Self-emp-inc,7th-8th,1,Married-spouse-absent,Tech-support,Unmarried,Asian-Pac-Islander,Female,2,5,6,Outlying-US(Guam-USVI-etc)
5,Local-gov,Doctorate,0,Never-married,Craft-repair,Wife,Black,Male,4,3,5,Outlying-US(Guam-USVI-etc)
4,Local-gov,Assoc-voc,6,Married-spouse-absent,Protective-serv,Own-child,Other,Male,1,1,0,Outlying-US(Guam-USVI-etc)
5,Self-emp-not-inc,Prof-school,6,Married-civ-spouse,Armed-Forces,Not-in-family,Other,Female,3,6,0,Outlying-US(Guam-USVI-etc)
2,State-gov,5th-6th,2,Married-AF-spouse,Priv-house-serv,Unmarried,Black,Female,1,4,3,Outlying-US(Guam-USVI-etc)
6,Without-pay,10th,0,Widowed,Adm-clerical,Wife,Asian-Pac-Islander,Male,1,6,7,Outlying-US(Guam-USVI-etc)
2,Self-emp-not-inc,Preschool,2,Separated,Exec-managerial,Unmarried,Black,Female,3,1,2,Outlying-US(Guam-USVI-etc)
4,Self-emp-inc,12th,4,Never-married,Exec-managerial,Not-in-family,Asian-Pac-Islander,Female,1,7,4,Outlying-US(Guam-USVI-etc)
7,Without-pay,1st-4th,4,Never-married,Priv-house-serv,Husband,Amer-Indian-Eskimo,Female,2,6,2,Outlying-US(Guam-USVI-etc)
7,Federal-gov,Bachelors,2,Widowed,Handlers-cleaners,Not-in-family,Black,Female,0,0,4,Scotland
2,Without-pay,HS-grad,4,Divorced,Prof-specialty,Wife,Asian-Pac-Islander,Male,3,1,7,Scotland
3,State-gov,11th,5,Married-spouse-absent,Other-service,Own-child,Other,Male,1,2,0,Scotland
4,Private,Masters,6,Separated,Sales,Unmarried,Amer-Indian-Eskimo,Female,2,3,1,Scotland
5,Local-gov,9th,0,Married-AF-spouse,Transport-moving,Other-relative,Black,Male,4,4,2,Scotland
6,Self-emp-inc,Some-college,3,Never-married,Farming-fishing,Husband,Other,Female,1,6,3,Scotland
0,Self-emp-not-inc,Assoc-acdm,1,Married-civ-spouse,Machine-op-inspct,Wife,Asian-Pac-Islander,Male,2,7,5,Scotland
1,Federal-gov,7th-8th,2,Never-married,Tech-support,Wife,Amer-Indian-Eskimo,Male,4,5,6,Scotland
7,Self-emp-not-inc,Doctorate,1,Married-AF-spouse,Craft-repair,Own-child,Asian-Pac-Islander,Female,1,0,5,Scotland
4,Without-pay,Assoc-voc,3,Married-spouse-absent,Protective-serv,Not-in-family,Amer-Indian-Eskimo,Male,2,7,1,Scotland
4,Self-emp-inc,Prof-school,1,Separated,Armed-Forces,Not-in-family,Other,Male,0,0,5,Scotland
4,Without-pay,5th-6th,1,Separated,Priv-house-serv,Not-in-family,Amer-Indian-Eskimo,Male,2,7,6,Scotland
4,Private,10th,2,Married-civ-spouse,Adm-clerical,Own-child,Black,Male,2,6,0,Scotland
4,Self-emp-not-inc,Preschool,5,Married-civ-spouse,Exec-managerial,Own-child,Asian-Pac-Islander,Male,4,3,1,Scotland
3,Self-emp-not-inc,12th,6,Separated,Sales,Wife,Black,Male,2,1,7,Scotland
5,Local-gov,1st-4th,3,Married-AF-spouse,Other-service,Own-child,Other,Male,3,1,2,Scotland
2,Federal-gov,Bachelors,2,Divorced,Handlers-cleaners,Not-in-family,Black,Female,0,0,4,Trinadad&Tobago
3,Without-pay,HS-grad,4,Widowed,Prof-specialty,Wife,Asian-Pac-Islander,Male,3,1,7,Trinadad&Tobago
4,State-gov,11th,5,Never-married,Other-service,Own-child,Other,Male,1,2,0,Trinadad&Tobago
7,Private,Masters,6,Married-civ-spouse,Sales,Unmarried,Amer-Indian-Eskimo,Male,2,3,1,Trinadad&Tobago
0,Local-gov,9th,0,Married-spouse-absent,Transport-moving,Other-relative,Other,Male,4,4,2,Trinadad&Tobago
1,Self-emp-inc,Some-college,3,Separated,Farming-fishing,Husband,Amer-Indian-Eskimo,Male,2,6,3,Trinadad&Tobago
5,Self-emp-not-inc,Assoc-acdm,1,Married-AF-spouse,Machine-op-inspct,Own-child,Other,Male,1,7,5,Trinadad&Tobago
6,State-gov,7th-8th,3,Divorced,Tech-support,Wife,Other,Male,2,5,6,Trinadad&Tobago
3,Self-emp-inc,Doctorate,3,Separated,Craft-repair,Unmarried,Amer-Indian-Eskimo,Male,3,6,4,Trinadad&Tobago
6,Without-pay,Assoc-voc,2,Widowed,Protective-serv,Wife,Other,Male,4,6,5,Trinadad&Tobago
4,Local-gov,Prof-school,6,Divorced,Armed-Forces,Own-child,Black,Male,3,6,5,Trinadad&Tobago
1,Local-gov,5th-6th,6,Widowed,Priv-house-serv,Own-child,Other,Female,3,1,0,Trinadad&Tobago
0,State-gov,10th,4,Married-AF-spouse,Adm-clerical,Unmarried,Black,Male,2,6,1,Trinadad&Tobago
6,Local-gov,Preschool,5,Separated,Exec-managerial,Own-child,Other,Female,4,4,3,Trinadad&Tobago
6,Local-gov,12th,1,Widowed,Adm-clerical,Not-in-family,Amer-Indian-Eskimo,Male,1,3,0,Trinadad&Tobago
0,Without-pay,1st-4th,1,Married-civ-spouse,Sales,Unmarried,Amer-Indian-Eskimo,Female,2,6,5,Trinadad&Tobago
7,Federal-gov,Bachelors,2,Widowed,Handlers-cleaners,Not-in-family,Black,Female,0,0,4,Greece
2,Without-pay,HS-grad,4,Divorced,Prof-specialty,Wife,Asian-Pac-Islander,Male,3,1,7,Greece
3,State-gov,11th,5,Married-spouse-absent,Other-service,Own-child,Other,Male,1,2,0,Greece
4,Private,Masters,6,Separated,Sales,Unmarried,Amer-Indian-Eskimo,Male,2,3,1,Greece
5,Local-gov,9th,0,Married-AF-spouse,Transport-moving,Other-relative,Black,Female,4,4,2,Greece
6,Self-emp-inc,Some-college,3,Never-married,Farming-fishing,Husband,Black,Female,3,6,3,Greece
0,Self-emp-not-inc,Assoc-acdm,1,Married-civ-spouse,Machine-op-inspct,Own-child,Other,Male,1,7,5,Greece
1,Without-pay,7th-8th,4,Married-AF-spouse,Tech-support,Unmarried,Black,Female,3,5,6,Greece
5,Private,Doctorate,3,Never-married,Craft-repair,Husband,Other,Male,2,2,2,Greece
0,Self-emp-not-inc,Assoc-voc,2,Married-civ-spouse,Protective-serv,Wife,Other,Male,2,6,0,Greece
1,Private,Prof-school,5,Separated,Armed-Forces,Not-in-family,Amer-Indian-Eskimo,Male,1,4,5,Greece
1,Local-gov,5th-6th,1,Separated,Priv-house-serv,Wife,Amer-Indian-Eskimo,Female,1,4,6,Greece
4,Local-gov,10th,2,Widowed,Adm-clerical,Wife,Amer-Indian-Eskimo,Female,1,4,7,Greece
2,Federal-gov,Preschool,3,Married-civ-spouse,Exec-managerial,Other-relative,Other,Female,2,5,1,Greece
4,Self-emp-not-inc,12th,2,Married-spouse-absent,Prof-specialty,Other-relative,Black,Female,2,3,2,Greece
6,Local-gov,1st-4th,3,Separated,Transport-moving,Not-in-family,Other,Male,3,5,4,Greece
2,Federal-gov,Bachelors,2,Divorced,Handlers-cleaners,Not-in-family,Black,Female,0,0,4,Nicaragua
3,Without-pay,HS-grad,4,Widowed,Prof-specialty,Wife,Asian-Pac-Islander,Male,3,1,7,Nicaragua
4,State-gov,11th,5,Never-married,Other-service,Own-child,Other,Male,1,2,0,Nicaragua
7,Private,Masters,6,Married-civ-spouse,Sales,Unmarried,Amer-Indian-Eskimo,Male,2,3,1,Nicaragua
0,Local-gov,9th,0,Married-spouse-absent,Transport-moving,Other-relative,Asian-Pac-Islander,Male,4,4,2,Nicaragua
1,Self-emp-inc,Some-college,3,Separated,Farming-fishing,Husband,Other,Male,3,6,3,Nicaragua
5,Self-emp-not-inc,Assoc-acdm,1,Married-AF-spouse,Machine-op-inspct,Own-child,Other,Male,1,7,5,Nicaragua
6,Federal-gov,7th-8th,0,Divorced,Tech-support,Wife,Black,Female,4,5,6,Nicaragua
2,Private,Doctorate,5,Never-married,Craft-repair,Not-in-family,Amer-Indian-Eskimo,Male,3,7,0,Nicaragua
3,Private,Assoc-voc,2,Married-AF-spouse,Protective-serv,Wife,Asian-Pac-Islander,Male,3,2,0,Nicaragua
0,Without-pay,Prof-school,3,Married-civ-spouse,Armed-Forces,Unmarried,Black,Female,3,1,4,Nicaragua
6,State-gov,5th-6th,1,Married-spouse-absent,Priv-house-serv,Own-child,Asian-Pac-Islander,Female,4,7,4,Nicaragua
3,Self-emp-inc,10th,4,Married-civ-spouse,Adm-clerical,Unmarried,Amer-Indian-Eskimo,Female,1,7,5,Nicaragua
7,Self-emp-not-inc,Preschool,3,Separated,Exec-managerial,Unmarried,Amer-Indian-Eskimo,Female,2,2,7,Nicaragua
6,State-gov,12th,0,Married-civ-spouse,Other-service,Unmarried,Asian-Pac-Islander,Male,1,5,6,Nicaragua
4,Private,1st-4th,3,Divorced,Priv-house-serv,Husband,Asian-Pac-Islander,Female,3,1,7,Nicaragua
7,Federal-gov,Bachelors,2,Widowed,Handlers-cleaners,Not-in-family,Black,Female,0,0,4,Vietnam
2,Without-pay,HS-grad,4,Divorced,Prof-specialty,Wife,Asian-Pac-Islander,Male,3,1,7,Vietnam
3,State-gov,11th,5,Married-spouse-absent,Other-service,Own-child,Other,Male,1,2,0,Vietnam
4,Private,Masters,6,Separated,Sales,Unmarried,Amer-Indian-Eskimo,Female,2,3,1,Vietnam
5,Local-gov,9th,0,Married-AF-spouse,Transport-moving,Other-relative,Black,Male,4,4,2,Vietnam
6,Self-emp-inc,Some-college,3,Never-married,Farming-fishing,Husband,Other,Male,1,6,3,Vietnam
0,Self-emp-not-inc,Assoc-acdm,1,Married-civ-spouse,Machine-op-inspct,Own-child,Black,Male,1,7,5,Vietnam
1,State-gov,7th-8th,2,Married-AF-spouse,Tech-support,Unmarried,Amer-Indian-Eskimo,Male,2,5,6,Vietnam
3,State-gov,Doctorate,6,Never-married,Craft-repair,Wife,Asian-Pac-Islander,Female,3,7,1,Vietnam
7,Self-emp-inc,Assoc-voc,6,Never-married,Protective-serv,Wife,Black,Female,3,2,3,Vietnam
5,Self-emp-inc,Prof-school,2,Separated,Armed-Forces,Other-relative,Other,Male,2,2,2,Vietnam
4,Federal-gov,5th-6th,6,Divorced,Priv-house-serv,Unmarried,Asian-Pac-Islander,Male,4,5,0,Vietnam
0,Local-gov,10th,2,Married-spouse-absent,Adm-clerical,Unmarried,Asian-Pac-Islander,Female,3,3,1,Vietnam
6,Local-gov,Preschool,3,Widowed,Exec-managerial,Unmarried,Black,Female,1,2,2,Vietnam
2,Local-gov,12th,1,Married-civ-spouse,Priv-house-serv,Other-relative,Other,Male,4,0,7,Vietnam
1,Self-emp-inc,1st-4th,0,Married-AF-spouse,Armed-Forces,Not-in-family,Other,Male,4,0,7,Vietnam
2,Federal-gov,Bachelors,2,Divorced,Handlers-cleaners,Not-in-family,Black,Female,0,0,4,Hong
3,Without-pay,HS-grad,4,Widowed,Prof-specialty,Wife,Asian-Pac-Islander,Male,3,1,7,Hong
4,State-gov,11th,5,Never-married,Other-service,Own-child,Other,Female,1,2,0,Hong
7,Private,Masters,6,Married-civ-spouse,Sales,Unmarried,Amer-Indian-Eskimo,Female,2,3,1,Hong
0,Local-gov,9th,0,Married-spouse-absent,Transport-moving,Other-relative,Asian-Pac-Islander,Male,4,4,2,Hong
1,Self-emp-inc,Some-college,3,Separated,Farming-fishing,Husband,Asian-Pac-Islander,Male,1,6,3,Hong
5,Self-emp-not-inc,Assoc-acdm,1,Married-AF-spouse,Machine-op-inspct,Husband,Amer-Indian-Eskimo,Female,1,7,5,Hong
6,State-gov,7th-8th,3,Married-AF-spouse,Tech-support,Other-relative,Asian-Pac-Islander,Male,4,5,6,Hong
2,Self-emp-not-inc,Doctorate,2,Married-spouse-absent,Craft-repair,Unmarried,Asian-Pac-Islander,Male,1,5,1,Hong
3,State-gov,Assoc-voc,3,Never-married,Protective-serv,Other-relative,Amer-Indian-Eskimo,Female,3,7,5,Hong
0,State-gov,Prof-school,1,Never-married,Armed-Forces,Husband,Other,Male,3,2,7,Hong
4,Federal-gov,5th-6th,4,Never-married,Priv-house-serv,Other-relative,Amer-Indian-Eskimo,Male,2,1,5,Hong
6,Local-gov,10th,4,Widowed,Adm-clerical,Wife,Amer-Indian-Eskimo,Male,2,3,1,Hong
1,Self-emp-not-inc,Preschool,5,Married-civ-spouse,Exec-managerial,Not-in-family,Amer-Indian-Eskimo,Male,4,4,0,Hong
0,State-gov,12th,4,Married-civ-spouse,Prof-specialty,Wife,Amer-Indian-Eskimo,Male,0,0,7,Hong
2,Local-gov,1st-4th,1,Divorced,Craft-repair,Unmarried,Asian-Pac-Islander,Male,3,0,3,Hong
7,Federal-gov,Bachelors,2,Widowed,Handlers-cleaners,Not-in-family,Black,Female,0,0,4,Ireland
2,Without-pay,HS-grad,4,Divorced,Prof-specialty,Wife,Asian-Pac-Islander,Male,3,1,7,Ireland
3,State-gov,11th,5,Married-spouse-absent,Other-service,Own-child,Other,Female,1,2,0,Ireland
4,Private,Masters,6,Separated,Sales,Unmarried,Amer-Indian-Eskimo,Male,2,3,1,Ireland
5,Local-gov,9th,0,Married-AF-spouse,Transport-moving,Other-relative,Other,Male,4,4,2,Ireland
6,Self-emp-inc,Some-college,3,Never-married,Farming-fishing,Husband,Amer-Indian-Eskimo,Male,1,6,3,Ireland
0,Self-emp-not-inc,Assoc-acdm,1,Married-civ-spouse,Machine-op-inspct,Not-in-family,Amer-Indian-Eskimo,Female,1,7,5,Ireland
1,Without-pay,7th-8th,3,Married-spouse-absent,Tech-support,Not-in-family,Amer-Indian-Eskimo,Male,4,5,6,Ireland
2,Self-emp-not-inc,Doctorate,5,Married-civ-spouse,Craft-repair,Wife,Asian-Pac-Islander,Male,4,0,2,Ireland
6,Local-gov,Assoc-voc,5,Divorced,Protective-serv,Own-child,Other,Female,3,4,1,Ireland
4,Self-emp-not-inc,Prof-school,0,Married-spouse-absent,Armed-Forces,Other-relative,Asian-Pac-Islander,Female,4,1,6,Ireland
5,Without-pay,5th-6th,0,Married-spouse-absent,Priv-house-serv,Not-in-family,Other,Male,1,0,2,Ireland
7,State-gov,10th,4,Married-spouse-absent,Adm-clerical,Husband,Black,Female,1,1,7,Ireland
4,Self-emp-inc,Preschool,6,Divorced,Exec-managerial,Not-in-family,Amer-Indian-Eskimo,Female,4,4,2,Ireland
3,Self-emp-inc,12th,4,Divorced,Farming-fishing,Husband,Asian-Pac-Islander,Female,4,7,4,Ireland
7,Self-emp-inc,1st-4th,5,Separated,Sales,Wife,Asian-Pac-Islander,Male,4,6,4,Ireland
2,Federal-gov,Bachelors,2,Divorced,Handlers-cleaners,Not-in-family,Black,Female,0,0,4,Hungary
3,Without-pay,HS-grad,4,Widowed,Prof-specialty,Wife,Asian-Pac-Islander,Male,3,1,7,Hungary
4,State-gov,11th,5,Never-married,Other-service,Own-child,Other,Female,1,2,0,Hungary
7,Private,Masters,6,Married-civ-spouse,Sales,Unmarried,Amer-Indian-Eskimo,Female,2,3,1,Hungary
0,Local-gov,9th,0,Married-spouse-absent,Transport-moving,Other-relative,Amer-Indian-Eskimo,Female,4,4,2,Hungary
1,Self-emp-inc,Some-college,3,Separated,Farming-fishing,Husband,Amer-Indian-Eskimo,Female,2,6,3,Hungary
5,Self-emp-not-inc,Assoc-acdm,1,Married-AF-spouse,Machine-op-inspct,Own-child,Other,Male,4,7,5,Hungary
6,Self-emp-inc,7th-8th,6,Never-married,Tech-support,Husband,Amer-Indian-Eskimo,Female,2,5,6,Hungary
3,Self-emp-not-inc,Doctorate,1,Married-spouse-absent,Craft-repair,Husband,Asian-Pac-Islander,Male,2,7,6,Hungary
5,State-gov,Assoc-voc,6,Widowed,Protective-serv,Husband,Asian-Pac-Islander,Male,2,1,1,Hungary
7,Self-emp-not-inc,Prof-school,2,Married-civ-spouse,Armed-Forces,Own-child,Other,Male,2,1,6,Hungary
4,Federal-gov,5th-6th,2,Divorced,Priv-house-serv,Unmarried,Other,Male,3,2,5,Hungary
4,Federal-gov,10th,3,Separated,Adm-clerical,Unmarried,Asian-Pac-Islander,Female,4,5,2,Hungary
2,Self-emp-inc,Preschool,2,Divorced,Exec-managerial,Other-relative,Black,Female,4,7,7,Hungary
3,Federal-gov,12th,4,Separated,Farming-fishing,Other-relative,Amer-Indian-Eskimo,Male,4,5,6,Hungary
1,Local-gov,1st-4th,2,Married-AF-spouse,Farming-fishing,Not-in-family,Asian-Pac-Islander,Female,1,7,0,Hungary
7,Federal-gov,Bachelors,2,Widowed,Handlers-cleaners,Not-in-family,Black,Female,0,0,4,Holand-Netherlands
2,Without-pay,HS-grad,4,Divorced,Prof-specialty,Wife,Asian-Pac-Islander,Male,3,1,7,Holand-Netherlands
3,State-gov,11th,5,Married-spouse-absent,Other-service,Own-child,Other,Female,1,2,0,Holand-Netherlands
4,Private,Masters,6,Separated,Sales,Unmarried,Amer-Indian-Eskimo,Female,2,3,1,Holand-Netherlands
5,Local-gov,9th,0,Married-AF-spouse,Transport-moving,Other-relative,Black,Female,4,4,2,Holand-Netherlands
6,Self-emp-inc,Some-college,3,Never-married,Farming-fishing,Husband,Black,Male,4,6,3,Holand-Netherlands
0,Self-emp-not-inc,Assoc-acdm,1,Married-civ-spouse,Machine-op-inspct,Other-relative,Black,Female,4,7,5,Holand-Netherlands
1,Without-pay,7th-8th,5,Married-civ-spouse,Tech-support,Own-child,Black,Female,2,5,6,Holand-Netherlands
6,State-gov,Doctorate,1,Separated,Craft-repair,Own-child,Black,Female,1,2,7,Holand-Netherlands
1,Self-emp-inc,Assoc-voc,6,Married-civ-spouse,Protective-serv,Unmarried,Other,Male,3,6,0,Holand-Netherlands
7,State-gov,Prof-school,4,Never-married,Armed-Forces,Own-child,Other,Female,3,0,1,Holand-Netherlands
7,Federal-gov,5th-6th,3,Married-spouse-absent,Priv-house-serv,Other-relative,Asian-Pac-Islander,Male,4,6,5,Holand-Netherlands
4,State-gov,10th,1,Married-AF-spouse,Adm-clerical,Own-child,Black,Female,3,6,4,Holand-Netherlands
1,Local-gov,Preschool,5,Never-married,Exec-managerial,Unmarried,Asian-Pac-Islander,Female,4,3,4,Holand-Netherlands
5,Self-emp-not-inc,12th,4,Married-civ-spouse,Craft-repair,Not-in-family,Asian-Pac-Islander,Female,4,3,5,Holand-Netherlands
4,Self-emp-not-inc,1st-4th,5,Married-civ-spouse,Farming-fishing,Unmarried,Amer-Indian-Eskimo,Female,1,0,1,Holand-Netherlands
1,Without-pay,Assoc-acdm,6,Never-married,Craft-repair,Own-child,Asian-Pac-Islander,Male,0,0,2,Cuba
2,Federal-gov,Prof-school,0,Married-civ-spouse,Sales,Unmarried,Amer-Indian-Eskimo,Female,0,0,6,Jamaica
4,Local-gov,Masters,6,Married-civ-spouse,Adm-clerical,Other-relative,Other,Female,0,0,5,India
6,Self-emp-not-inc,HS-grad,2,Married-spouse-absent,Priv-house-serv,Own-child,Asian-Pac-Islander,Male,0,0,7,Mexico
1,Self-emp-inc,HS-grad,0,Married-civ-spouse,Machine-op-inspct,Unmarried,Other,Female,0,0,1,Puerto-Rico
3,State-gov,Masters,5,Married-civ-spouse,Sales,Unmarried,Asian-Pac-Islander,Male,0,0,1,Honduras
3,Private,5th-6th,0,Widowed,Other-service,Other-relative,Asian-Pac-Islander,Female,0,0,1,England
1,State-gov,Bachelors,0,Married-civ-spouse,Adm-clerical,Not-in-family,White,Female,0,0,1,United-States
2,Private,HS-grad,1,Divorced,Exec-managerial,Husband,White,Male,0,0,2,United-States
4,Federal-gov,11th,3,Separated,Handlers-cleaners,Own-child,White,Male,0,0,3,United-States
6,Local-gov,Masters,4,Widowed,Prof-specialty,Other-relative,White,Male,0,0,6,United-States
7,Without-pay,Some-college,3,Divorced,Other-service,Not-in-family,White,Male,0,0,7,United-States
4,State-gov,Assoc-acdm,3,Never-married,Transport-moving,Wife,White,Female,0,0,4,United-States
5,Federal-gov,Doctorate,2,Married-AF-spouse,Farming-fishing,Own-child,White,Female,0,0,2,United-States
2,State-gov,Assoc-voc,6,Married-AF-spouse,Tech-support,Unmarried,White,Male,0,0,3,United-States
3,Without-pay,5th-6th,5,Widowed,Craft-repair,Unmarried,White,Male,0,0,1,United-States
2,Without-pay,10th,0,Separated,Armed-Forces,Own-child,White,Male,0,0,5,United-States
6,State-gov,Preschool,0,Married-AF-spouse,Priv-house-serv,Husband,White,Female,0,0,0,United-States
6,State-gov,12th,6,Married-AF-spouse,Handlers-cleaners,Husband,White,Female,0,0,7,United-States
7,State-gov,1st-4th,5,Married-AF-spouse,Other-service,Other-relative,White,Male,0,0,5,United-States
