age,workclass,education,education_num,marital_status,occupation,relationship,race,sex,capital_gain,capital_loss,hours_per_week,native_country
17,Local-gov,9th,14,Widowed,Craft-repair,Unmarried,Other,Female,3103,2462,39,Yugoslavia
22,Self-emp-inc,Some-college,9,Divorced,Transport-moving,Other-relative,Asian-Pac-Islander,Female,12099,1564,47,Yugoslavia
34,Without-pay,Assoc-acdm,11,Married-civ-spouse,Farming-fishing,Own-child,Black,Female,3820,1816,69,Yugoslavia
37,Never-worked,Assoc-voc,1,Separated,Machine-op-inspct,Wife,Asian-Pac-Islander,Male,12099,1587,42,Yugoslavia
90,Self-emp-inc,7th-8th,13,Separated,Tech-support,Wife,Asian-Pac-Islander,Female,4386,1816,51,Yugoslavia
37,Never-worked,Doctorate,13,Never-married,Protective-serv,Husband,Asian-Pac-Islander,Female,4386,1894,47,Yugoslavia
26,Federal-gov,Prof-school,11,Married-spouse-absent,Armed-Forces,Other-relative,Amer-Indian-Eskimo,Male,3820,2462,47,Yugoslavia
29,Local-gov,5th-6th,1,Married-spouse-absent,Priv-house-serv,Unmarried,Asian-Pac-Islander,Male,12099,1587,35,Yugoslavia
34,Private,10th,1,Separated,Adm-clerical,Not-in-family,Amer-Indian-Eskimo,Male,3103,2462,39,Yugoslavia
90,Federal-gov,1st-4th,15,Married-spouse-absent,Exec-managerial,Own-child,Other,Male,12099,1828,1,Yugoslavia
17,Private,Preschool,14,Never-married,Adm-clerical,Husband,Amer-Indian-Eskimo,Female,4386,1828,69,Yugoslavia
26,Never-worked,12th,13,Divorced,Other-service,Own-child,Asian-Pac-Islander,Male,12099,1894,42,Yugoslavia
90,State-gov,Bachelors,1,Never-married,Handlers-cleaners,Not-in-family,Asian-Pac-Islander,Male,0,115,51,Peru
24,Federal-gov,HS-grad,8,Married-spouse-absent,Prof-specialty,Husband,Other,Female,4386,1828,1,Peru
26,Local-gov,11th,13,Separated,Other-service,Own-child,Black,Female,12099,1894,6,Peru
29,Self-emp-inc,Masters,15,Married-AF-spouse,Sales,Unmarried,Amer-Indian-Eskimo,Female,3820,2200,35,Peru
34,Without-pay,9th,14,Widowed,Craft-repair,Other-relative,Black,Male,3103,2462,39,Peru
37,Never-worked,Some-college,9,Divorced,Transport-moving,Wife,Black,Female,4386,1564,47,Peru
17,Self-emp-not-inc,Assoc-acdm,11,Married-civ-spouse,Farming-fishing,Wife,Asian-Pac-Islander,Female,12099,1816,69,Peru
22,Private,Assoc-voc,14,Separated,Machine-op-inspct,Other-relative,Amer-Indian-Eskimo,Male,4386,1587,42,Peru
90,Self-emp-not-inc,7th-8th,14,Widowed,Tech-support,Wife,Amer-Indian-Eskimo,Male,3820,115,51,Peru
29,Federal-gov,Doctorate,8,Married-spouse-absent,Protective-serv,Own-child,Black,Male,4386,2200,51,Peru
34,State-gov,Prof-school,13,Widowed,Armed-Forces,Not-in-family,Other,Female,4386,2200,69,Peru
90,Local-gov,5th-6th,13,Married-spouse-absent,Priv-house-serv,Husband,Asian-Pac-Islander,Female,3820,1894,1,Peru
29,Self-emp-inc,10th,9,Married-spouse-absent,Adm-clerical,Husband,Asian-Pac-Islander,Male,3103,1587,42,Peru
17,Federal-gov,1st-4th,11,Married-spouse-absent,Exec-managerial,Unmarried,Black,Male,4386,1564,51,Peru
24,Federal-gov,Preschool,11,Divorced,Tech-support,Not-in-family,Other,Male,12099,1564,69,Peru
24,Self-emp-not-inc,12th,15,Married-spouse-absent,Exec-managerial,Husband,Asian-Pac-Islander,Male,3103,2462,51,Peru
24,Federal-gov,Bachelors,1,Never-married,Handlers-cleaners,Own-child,Asian-Pac-Islander,Male,0,115,51,Outlying-US(Guam-USVI-etc)
26,State-gov,HS-grad,8,Married-spouse-absent,Prof-specialty,Not-in-family,Other,Female,4386,1828,1,Outlying-US(Guam-USVI-etc)
29,Self-emp-not-inc,11th,13,Separated,Other-service,Husband,Black,Female,12099,1894,6,Outlying-US(Guam-USVI-etc)
90,Private,Masters,15,Married-AF-spouse,Sales,Wife,Amer-Indian-Eskimo,Male,3820,2200,35,Outlying-US(Guam-USVI-etc)
17,Local-gov,9th,14,Widowed,Craft-repair,Unmarried,Amer-Indian-Eskimo,Female,3103,2462,39,Outlying-US(Guam-USVI-etc)
22,Self-emp-inc,Some-college,9,Divorced,Transport-moving,Other-relative,Black,Female,3820,1564,47,Outlying-US(Guam-USVI-etc)
34,Without-pay,Assoc-acdm,11,Married-civ-spouse,Farming-fishing,Wife,Other,Female,4386,1816,69,Outlying-US(Guam-USVI-etc)
37,Never-worked,Assoc-voc,14,Married-AF-spouse,Machine-op-inspct,Unmarried,Amer-Indian-Eskimo,Female,12099,1587,42,Outlying-US(Guam-USVI-etc)
29,State-gov,7th-8th,14,Divorced,Tech-support,Husband,Black,Female,12099,1894,35,Outlying-US(Guam-USVI-etc)
34,Federal-gov,Doctorate,15,Married-AF-spouse,Protective-serv,Other-relative,Amer-Indian-Eskimo,Female,3820,1828,35,Outlying-US(Guam-USVI-etc)
37,Without-pay,Prof-school,13,Separated,Armed-Forces,Own-child,Black,Female,12099,2200,51,Outlying-US(Guam-USVI-etc)
22,Self-emp-not-inc,5th-6th,8,Married-spouse-absent,Priv-house-serv,Wife,Other,Female,3820,1816,47,Outlying-US(Guam-USVI-etc)
26,Self-emp-inc,10th,9,Married-AF-spouse,Adm-clerical,Other-relative,Other,Male,3820,1564,69,Outlying-US(Guam-USVI-etc)
34,Without-pay,1st-4th,15,Never-married,Exec-managerial,Husband,Black,Male,3103,2200,69,Outlying-US(Guam-USVI-etc)
24,Self-emp-not-inc,Preschool,9,Separated,Other-service,Unmarried,Black,Female,4386,1587,69,Outlying-US(Guam-USVI-etc)
29,Never-worked,12th,13,Never-married,Exec-managerial,Not-in-family,Asian-Pac-Islander,Female,3820,1828,6,Outlying-US(Guam-USVI-etc)
90,State-gov,Bachelors,1,Never-married,Handlers-cleaners,Not-in-family,Asian-Pac-Islander,Male,0,115,51,Scotland
24,Federal-gov,HS-grad,8,Married-spouse-absent,Prof-specialty,Husband,Other,Female,4386,1828,1,Scotland
26,Local-gov,11th,13,Separated,Other-service,Own-child,Black,Female,12099,1894,6,Scotland
29,Self-emp-inc,Masters,15,Married-AF-spouse,Sales,Unmarried,Amer-Indian-Eskimo,Female,3820,2200,35,Scotland
34,Without-pay,9th,14,Widowed,Craft-repair,Other-relative,Other,Male,3103,2462,39,Scotland
37,Never-worked,Some-college,9,Divorced,Transport-moving,Wife,Amer-Indian-Eskimo,Male,12099,1564,47,Scotland
17,Self-emp-not-inc,Assoc-acdm,11,Married-civ-spouse,Farming-fishing,Husband,Amer-Indian-Eskimo,Female,3103,1816,69,Scotland
22,Private,Assoc-voc,11,Divorced,Machine-op-inspct,Own-child,Asian-Pac-Islander,Female,12099,1587,42,Scotland
37,Private,7th-8th,13,Married-spouse-absent,Tech-support,Unmarried,Other,Male,3103,1894,42,Scotland
34,Self-emp-inc,Doctorate,13,Married-AF-spouse,Protective-serv,Wife,Other,Female,12099,1816,69,Scotland
37,State-gov,Prof-school,13,Never-married,Armed-Forces,Not-in-family,Other,Female,3820,1828,42,Scotland
26,Self-emp-inc,5th-6th,8,Married-AF-spouse,Priv-house-serv,Own-child,Black,Female,12099,1564,42,Scotland
34,Federal-gov,10th,8,Married-AF-spouse,Adm-clerical,Own-child,Black,Male,3820,1816,42,Scotland
26,Never-worked,1st-4th,14,Married-civ-spouse,Exec-managerial,Wife,Other,Male,12099,1564,42,Scotland
34,State-gov,Preschool,14,Married-civ-spouse,Transport-moving,Other-relative,Asian-Pac-Islander,Female,12099,1828,39,Scotland
17,Local-gov,12th,11,Married-civ-spouse,Transport-moving,Own-child,Black,Female,12099,1816,6,Scotland
24,Federal-gov,Bachelors,1,Never-married,Handlers-cleaners,Own-child,Asian-Pac-Islander,Male,0,115,51,Trinadad&Tobago
26,State-gov,HS-grad,8,Married-spouse-absent,Prof-specialty,Not-in-family,Other,Female,4386,1828,1,Trinadad&Tobago
29,Self-emp-not-inc,11th,13,Separated,Other-service,Husband,Black,Female,12099,1894,6,Trinadad&Tobago
90,Private,Masters,15,Married-AF-spouse,Sales,Wife,Amer-Indian-Eskimo,Male,3820,2200,35,Trinadad&Tobago
17,Local-gov,9th,14,Widowed,Craft-repair,Unmarried,Amer-Indian-Eskimo,Male,3103,2462,39,Trinadad&Tobago
22,Self-emp-inc,Some-college,9,Divorced,Transport-moving,Other-relative,Asian-Pac-Islander,Female,4386,1564,47,Trinadad&Tobago
34,Without-pay,Assoc-acdm,11,Married-civ-spouse,Farming-fishing,Wife,Black,Male,12099,1816,69,Trinadad&Tobago
37,Never-worked,Assoc-voc,1,Married-AF-spouse,Machine-op-inspct,Other-relative,Other,Male,12099,1587,42,Trinadad&Tobago
24,Federal-gov,7th-8th,13,Never-married,Tech-support,Wife,Black,Female,12099,115,6,Trinadad&Tobago
22,State-gov,Doctorate,14,Widowed,Protective-serv,Other-relative,Black,Male,3103,1587,47,Trinadad&Tobago
37,Local-gov,Prof-school,15,Married-AF-spouse,Armed-Forces,Own-child,Amer-Indian-Eskimo,Female,3103,1816,6,Trinadad&Tobago
22,Private,5th-6th,9,Married-civ-spouse,Priv-house-serv,Own-child,Other,Female,3103,2462,69,Trinadad&Tobago
37,Self-emp-inc,10th,9,Married-AF-spouse,Adm-clerical,Other-relative,Amer-Indian-Eskimo,Male,3820,1587,42,Trinadad&Tobago
22,State-gov,1st-4th,15,Divorced,Exec-managerial,Wife,Other,Female,4386,1894,35,Trinadad&Tobago
37,Self-emp-not-inc,Preschool,14,Widowed,Sales,Husband,Black,Male,3103,1564,1,Trinadad&Tobago
29,Federal-gov,12th,13,Married-spouse-absent,Adm-clerical,Wife,Other,Male,12099,1587,39,Trinadad&Tobago
90,State-gov,Bachelors,1,Never-married,Handlers-cleaners,Not-in-family,Asian-Pac-Islander,Male,0,115,51,Greece
24,Federal-gov,HS-grad,8,Married-spouse-absent,Prof-specialty,Husband,Other,Female,4386,1828,1,Greece
26,Local-gov,11th,13,Separated,Other-service,Own-child,Black,Female,12099,1894,6,Greece
29,Self-emp-inc,Masters,15,Married-AF-spouse,Sales,Unmarried,Amer-Indian-Eskimo,Male,3820,2200,35,Greece
34,Without-pay,9th,14,Widowed,Craft-repair,Other-relative,Amer-Indian-Eskimo,Female,3103,2462,39,Greece
37,Never-worked,Some-college,9,Divorced,Transport-moving,Wife,Asian-Pac-Islander,Female,3103,1564,47,Greece
17,Self-emp-not-inc,Assoc-acdm,11,Married-civ-spouse,Farming-fishing,Not-in-family,Other,Male,3820,1816,69,Greece
22,Private,Assoc-voc,13,Married-civ-spouse,Machine-op-inspct,Wife,Other,Male,12099,1587,42,Greece
90,Self-emp-not-inc,7th-8th,9,Separated,Tech-support,Unmarried,Black,Male,3820,2200,51,Greece
37,Without-pay,Doctorate,13,Never-married,Protective-serv,Wife,Other,Female,4386,1828,51,Greece
29,Self-emp-not-inc,Prof-school,11,Widowed,Armed-Forces,Wife,Black,Male,3103,1816,69,Greece
29,Self-emp-inc,5th-6th,13,Married-civ-spouse,Priv-house-serv,Husband,Other,Male,3103,2462,47,Greece
22,Local-gov,10th,15,Married-spouse-absent,Adm-clerical,Other-relative,Black,Female,4386,115,39,Greece
90,Federal-gov,1st-4th,13,Never-married,Exec-managerial,Husband,Black,Female,4386,1587,35,Greece
37,Local-gov,Preschool,1,Married-spouse-absent,Protective-serv,Not-in-family,Amer-Indian-Eskimo,Female,3820,1587,6,Greece
24,Self-emp-not-inc,12th,14,Married-AF-spouse,Protective-serv,Other-relative,Asian-Pac-Islander,Male,3820,1564,35,Greece
24,Federal-gov,Bachelors,1,Never-married,Handlers-cleaners,Own-child,Asian-Pac-Islander,Male,0,115,51,Nicaragua
26,State-gov,HS-grad,8,Married-spouse-absent,Prof-specialty,Not-in-family,Other,Female,4386,1828,1,Nicaragua
29,Self-emp-not-inc,11th,13,Separated,Other-service,Husband,Black,Female,12099,1894,6,Nicaragua
90,Private,Masters,15,Married-AF-spouse,Sales,Wife,Amer-Indian-Eskimo,Male,3820,2200,35,Nicaragua
17,Local-gov,9th,14,Widowed,Craft-repair,Unmarried,Other,Male,3103,2462,39,Nicaragua
22,Self-emp-inc,Some-college,9,Divorced,Transport-moving,Other-relative,Amer-Indian-Eskimo,Female,3103,1564,47,Nicaragua
34,Without-pay,Assoc-acdm,11,Married-civ-spouse,Farming-fishing,Not-in-family,Other,Male,12099,1816,69,Nicaragua
37,Never-worked,Assoc-voc,11,Married-civ-spouse,Machine-op-inspct,Husband,Asian-Pac-Islander,Male,4386,1587,42,Nicaragua
37,Self-emp-inc,7th-8th,11,Separated,Tech-support,Not-in-family,Other,Male,4386,1828,47,Nicaragua
26,Self-emp-not-inc,Doctorate,15,Married-spouse-absent,Protective-serv,Not-in-family,Other,Female,12099,2462,39,Nicaragua
17,Self-emp-inc,Prof-school,1,Married-spouse-absent,Armed-Forces,Husband,Amer-Indian-Eskimo,Female,3820,2200,42,Nicaragua
17,Self-emp-inc,5th-6th,11,Married-spouse-absent,Priv-house-serv,Own-child,Black,Male,4386,1894,51,Nicaragua
17,Self-emp-not-inc,10th,14,Married-spouse-absent,Adm-clerical,Husband,Amer-Indian-Eskimo,Male,12099,115,47,Nicaragua
22,Local-gov,1st-4th,8,Widowed,Exec-managerial,Own-child,Black,Female,4386,2462,47,Nicaragua
90,Local-gov,Preschool,11,Married-civ-spouse,Exec-managerial,Husband,Other,Male,3820,1828,6,Nicaragua
34,Without-pay,12th,9,Widowed,Armed-Forces,Other-relative,Black,Female,12099,115,6,Nicaragua
90,State-gov,Bachelors,1,Never-married,Handlers-cleaners,Not-in-family,Asian-Pac-Islander,Male,0,115,51,Vietnam
24,Federal-gov,HS-grad,8,Married-spouse-absent,Prof-specialty,Husband,Other,Female,4386,1828,1,Vietnam
26,Local-gov,11th,13,Separated,Other-service,Own-child,Black,Male,12099,1894,6,Vietnam
29,Self-emp-inc,Masters,15,Married-AF-spouse,Sales,Unmarried,Amer-Indian-Eskimo,Female,3820,2200,35,Vietnam
34,Without-pay,9th,14,Widowed,Craft-repair,Other-relative,Amer-Indian-Eskimo,Male,3103,2462,39,Vietnam
37,Never-worked,Some-college,9,Divorced,Transport-moving,Wife,Black,Male,4386,1564,47,Vietnam
17,Self-emp-not-inc,Assoc-acdm,11,Married-civ-spouse,Farming-fishing,Wife,Other,Female,3103,1816,69,Vietnam
22,Private,Assoc-voc,9,Never-married,Machine-op-inspct,Wife,Other,Female,12099,1587,42,Vietnam
90,Federal-gov,7th-8th,8,Divorced,Tech-support,Not-in-family,Other,Female,3820,1894,42,Vietnam
22,Self-emp-inc,Doctorate,9,Married-AF-spouse,Protective-serv,Not-in-family,Other,Male,3820,1816,42,Vietnam
29,Self-emp-not-inc,Prof-school,1,Divorced,Armed-Forces,Husband,Other,Male,4386,1828,6,Vietnam
22,Federal-gov,5th-6th,1,Widowed,Priv-house-serv,Wife,Black,Female,3103,2462,6,Vietnam
17,Never-worked,10th,11,Married-AF-spouse,Adm-clerical,Not-in-family,Black,Female,3820,2462,35,Vietnam
29,Self-emp-inc,1st-4th,14,Divorced,Exec-managerial,Wife,Asian-Pac-Islander,Male,12099,1587,35,Vietnam
17,Local-gov,Preschool,11,Widowed,Other-service,Other-relative,Amer-Indian-Eskimo,Male,3103,1894,1,Vietnam
26,State-gov,12th,13,Divorced,Farming-fishing,Unmarried,Other,Male,3103,1816,6,Vietnam
24,Federal-gov,Bachelors,1,Never-married,Handlers-cleaners,Own-child,Asian-Pac-Islander,Male,0,115,51,Hong
26,State-gov,HS-grad,8,Married-spouse-absent,Prof-specialty,Not-in-family,Other,Female,4386,1828,1,Hong
29,Self-emp-not-inc,11th,13,Separated,Other-service,Husband,Black,Female,12099,1894,6,Hong
90,Private,Masters,15,Married-AF-spouse,Sales,Wife,Amer-Indian-Eskimo,Female,3820,2200,35,Hong
17,Local-gov,9th,14,Widowed,Craft-repair,Unmarried,Amer-Indian-Eskimo,Male,3103,2462,39,Hong
22,Self-emp-inc,Some-college,9,Divorced,Transport-moving,Other-relative,Other,Female,4386,1564,47,Hong
34,Without-pay,Assoc-acdm,11,Married-civ-spouse,Farming-fishing,Unmarried,Black,Female,3820,1816,69,Hong
37,Never-worked,Assoc-voc,15,Divorced,Machine-op-inspct,Other-relative,Black,Male,3820,1587,42,Hong
37,Without-pay,7th-8th,14,Married-spouse-absent,Tech-support,Other-relative,Other,Female,3820,1894,1,Hong
17,Local-gov,Doctorate,9,Never-married,Protective-serv,Husband,Asian-Pac-Islander,Female,12099,1828,39,Hong
90,Self-emp-not-inc,Prof-school,11,Divorced,Armed-Forces,Not-in-family,Asian-Pac-Islander,Male,4386,1816,47,Hong
90,Local-gov,5th-6th,8,Married-AF-spouse,Priv-house-serv,Own-child,Asian-Pac-Islander,Female,4386,2200,51,Hong
22,Self-emp-not-inc,10th,8,Married-AF-spouse,Adm-clerical,Not-in-family,Asian-Pac-Islander,Female,12099,2462,51,Hong
17,Never-worked,1st-4th,15,Married-spouse-absent,Exec-managerial,Own-child,Black,Male,4386,115,39,Hong
90,Federal-gov,Preschool,14,Widowed,Farming-fishing,Not-in-family,Asian-Pac-Islander,Female,3820,2462,42,Hong
34,Local-gov,12th,9,Separated,Protective-serv,Own-child,Other,Male,4386,1894,39,Hong
90,State-gov,Bachelors,1,Never-married,Handlers-cleaners,Not-in-family,Asian-Pac-Islander,Male,0,115,51,Ireland
24,Federal-gov,HS-grad,8,Married-spouse-absent,Prof-specialty,Husband,Other,Female,4386,1828,1,Ireland
26,Local-gov,11th,13,Separated,Other-service,Own-child,Black,Female,12099,1894,6,Ireland
29,Self-emp-inc,Masters,15,Married-AF-spouse,Sales,Unmarried,Amer-Indian-Eskimo,Male,3820,2200,35,Ireland
34,Without-pay,9th,14,Widowed,Craft-repair,Other-relative,Amer-Indian-Eskimo,Female,3103,2462,39,Ireland
37,Never-worked,Some-college,9,Divorced,Transport-moving,Wife,Asian-Pac-Islander,Male,12099,1564,47,Ireland
17,Self-emp-not-inc,Assoc-acdm,11,Married-civ-spouse,Farming-fishing,Own-child,Asian-Pac-Islander,Female,12099,1816,69,Ireland
22,Private,Assoc-voc,8,Separated,Machine-op-inspct,Wife,Amer-Indian-Eskimo,Male,12099,1587,42,Ireland
90,State-gov,7th-8th,1,Separated,Tech-support,Wife,Amer-Indian-Eskimo,Male,0,115,69,Ireland
29,Private,Doctorate,13,Married-civ-spouse,Protective-serv,Not-in-family,Asian-Pac-Islander,Male,3103,115,39,Ireland
17,Never-worked,Prof-school,8,Never-married,Armed-Forces,Husband,Amer-Indian-Eskimo,Female,4386,1816,35,Ireland
90,Self-emp-inc,5th-6th,14,Divorced,Priv-house-serv,Wife,Amer-Indian-Eskimo,Male,3820,2200,39,Ireland
24,Without-pay,10th,9,Widowed,Adm-clerical,Unmarried,Other,Female,12099,1894,6,Ireland
22,Self-emp-inc,1st-4th,1,Married-civ-spouse,Exec-managerial,Unmarried,Amer-Indian-Eskimo,Female,12099,1587,42,Ireland
90,Without-pay,Preschool,1,Married-AF-spouse,Adm-clerical,Wife,Other,Male,3820,2462,1,Ireland
17,Private,12th,1,Never-married,Exec-managerial,Unmarried,Amer-Indian-Eskimo,Female,12099,2462,6,Ireland
24,Federal-gov,Bachelors,1,Never-married,Handlers-cleaners,Own-child,Asian-Pac-Islander,Male,0,115,51,Hungary
26,State-gov,HS-grad,8,Married-spouse-absent,Prof-specialty,Not-in-family,Other,Female,4386,1828,1,Hungary
29,Self-emp-not-inc,11th,13,Separated,Other-service,Husband,Black,Female,12099,1894,6,Hungary
90,Private,Masters,15,Married-AF-spouse,Sales,Wife,Amer-Indian-Eskimo,Female,3820,2200,35,Hungary
17,Local-gov,9th,14,Widowed,Craft-repair,Unmarried,Other,Male,3103,2462,39,Hungary
22,Self-emp-inc,Some-college,9,Divorced,Transport-moving,Other-relative,Amer-Indian-Eskimo,Male,3103,1564,47,Hungary
34,Without-pay,Assoc-acdm,11,Married-civ-spouse,Farming-fishing,Not-in-family,Other,Female,3820,1816,69,Hungary
37,Never-worked,Assoc-voc,1,Divorced,Machine-op-inspct,Own-child,Asian-Pac-Islander,Male,4386,1587,42,Hungary
24,Never-worked,7th-8th,14,Married-civ-spouse,Tech-support,Other-relative,Amer-Indian-Eskimo,Male,3103,2462,69,Hungary
29,Never-worked,Doctorate,1,Divorced,Protective-serv,Husband,Amer-Indian-Eskimo,Female,3820,1564,51,Hungary
37,Never-worked,Prof-school,9,Married-AF-spouse,Armed-Forces,Own-child,Black,Male,4386,1894,42,Hungary
22,Private,5th-6th,11,Separated,Priv-house-serv,Unmarried,Black,Female,12099,1894,1,Hungary
37,Local-gov,10th,11,Married-spouse-absent,Adm-clerical,Own-child,Other,Female,4386,1894,39,Hungary
26,State-gov,1st-4th,13,Separated,Exec-managerial,Wife,Black,Male,3820,1564,39,Hungary
37,Self-emp-inc,Preschool,15,Married-AF-spouse,Machine-op-inspct,Own-child,Amer-Indian-Eskimo,Female,4386,115,1,Hungary
17,Without-pay,12th,15,Separated,Machine-op-inspct,Wife,Other,Male,4386,1816,1,Hungary
90,State-gov,Bachelors,1,Never-married,Handlers-cleaners,Not-in-family,Asian-Pac-Islander,Male,0,115,51,Holand-Netherlands
24,Federal-gov,HS-grad,8,Married-spouse-absent,Prof-specialty,Husband,Other,Female,4386,1828,1,Holand-Netherlands
26,Local-gov,11th,13,Separated,Other-service,Own-child,Black,Male,12099,1894,6,Holand-Netherlands
29,Self-emp-inc,Masters,15,Married-AF-spouse,Sales,Unmarried,Amer-Indian-Eskimo,Male,3820,2200,35,Holand-Netherlands
34,Without-pay,9th,14,Widowed,Craft-repair,Other-relative,Asian-Pac-Islander,Female,3103,2462,39,Holand-Netherlands
37,Never-worked,Some-college,9,Divorced,Transport-moving,Wife,Amer-Indian-Eskimo,Female,3820,1564,47,Holand-Netherlands
17,Self-emp-not-inc,Assoc-acdm,11,Married-civ-spouse,Farming-fishing,Husband,Black,Male,12099,1816,69,Holand-Netherlands
22,Private,Assoc-voc,13,Divorced,Machine-op-inspct,Own-child,Asian-Pac-Islander,Female,4386,1587,42,Holand-Netherlands
29,State-gov,7th-8th,15,Married-spouse-absent,Tech-support,Wife,Asian-Pac-Islander,Male,4386,1587,51,Holand-Netherlands
90,State-gov,Doctorate,14,Married-spouse-absent,Protective-serv,Not-in-family,Asian-Pac-Islander,Female,3820,2200,69,Holand-Netherlands
29,Without-pay,Prof-school,14,Married-AF-spouse,Armed-Forces,Own-child,Asian-Pac-Islander,Female,12099,1587,51,Holand-Netherlands
26,Self-emp-not-inc,5th-6th,14,Married-civ-spouse,Priv-house-serv,Own-child,Black,Female,3103,1894,39,Holand-Netherlands
37,Private,10th,8,Separated,Adm-clerical,Own-child,Black,Female,3820,2462,6,Holand-Netherlands
22,Without-pay,1st-4th,15,Married-civ-spouse,Exec-managerial,Unmarried,Other,Male,4386,115,39,Holand-Netherlands
17,Self-emp-not-inc,Preschool,1,Separated,Handlers-cleaners,Husband,Amer-Indian-Eskimo,Female,3103,1816,69,Holand-Netherlands
34,Never-worked,12th,1,Separated,Craft-repair,Husband,Other,Female,4386,1564,35,Holand-Netherlands
26,Without-pay,Assoc-voc,14,Married-civ-spouse,Transport-moving,Wife,Amer-Indian-Eskimo,Male,0,115,39,Cuba
90,State-gov,Assoc-voc,13,Married-civ-spouse,Craft-repair,Husband,Amer-Indian-Eskimo,Female,0,115,1,Jamaica
34,Self-emp-inc,5th-6th,8,Divorced,Priv-house-serv,Other-relative,Other,Female,0,115,35,India
17,Self-emp-not-inc,Masters,14,Married-civ-spouse,Machine-op-inspct,Unmarried,Amer-Indian-Eskimo,Male,0,115,69,Mexico
22,Without-pay,7th-8th,1,Married-spouse-absent,Tech-support,Wife,Other,Female,0,115,1,South
37,Federal-gov,Preschool,8,Married-AF-spouse,Transport-moving,Husband,Asian-Pac-Islander,Male,0,115,42,Puerto-Rico
34,Federal-gov,10th,9,Married-spouse-absent,Priv-house-serv,Husband,Asian-Pac-Islander,Female,0,115,47,Honduras
24,State-gov,Bachelors,8,Divorced,Adm-clerical,Husband,White,Male,0,115,1,United-States
26,Federal-gov,HS-grad,9,Married-spouse-absent,Exec-managerial,Wife,White,Male,0,115,6,United-States
37,Local-gov,11th,11,Separated,Prof-specialty,Unmarried,White,Female,0,115,35,United-States
90,Without-pay,Masters,15,Widowed,Other-service,Wife,White,Male,0,115,42,United-States
29,Never-worked,Some-college,8,Married-AF-spouse,Craft-repair,Wife,White,Male,0,115,69,United-States
34,Self-emp-not-inc,Assoc-acdm,11,Married-civ-spouse,Transport-moving,Wife,White,Male,0,115,6,United-States
24,Federal-gov,Assoc-voc,9,Never-married,Farming-fishing,Wife,White,Male,0,115,69,United-States
29,Without-pay,Doctorate,11,Never-married,Tech-support,Wife,White,Female,0,115,6,United-States
34,Local-gov,Prof-school,11,Divorced,Protective-serv,Husband,White,Female,0,115,35,United-States
24,Federal-gov,10th,1,Widowed,Priv-house-serv,Wife,White,Male,0,115,39,United-States
17,Self-emp-not-inc,1st-4th,1,Widowed,Craft-repair,Wife,White,Female,0,115,35,United-States
37,Self-emp-not-inc,Preschool,15,Never-married,Other-service,Own-child,White,Male,0,115,47,United-States
37,Self-emp-not-inc,Masters,8,Married-spouse-absent,Prof-specialty,Not-in-family,Asian-Pac-Islander,Male,4386,115,1,Trinadad&Tobago
